customer_id,age,gender,subscription_type,monthly_charges,tenure_in_months,login_frequency,last_login_days,watch_time,payment_failures,customer_support_calls,churn
1434,67,Female,Premium,35.19,11,16,0,14.4,0,1,0
1435,42,Male,Premium,28.71,30,21,5,10.5,0,1,0
1436,41,Male,Premium,31.46,51,15,1,17.1,1,2,0
1437,30,Female,Basic,14.72,1,19,15,50.7,0,1,1
1438,24,Male,Premium,29.44,65,13,12,49.8,0,1,0
1439,53,Male,Premium,35.35,17,18,19,5.2,0,1,1
1440,62,Male,Basic,13.69,28,13,14,7.2,0,3,0
1441,37,Female,Premium,32.26,46,21,9,3.5,1,0,0
1442,18,Female,Basic,14.68,15,20,1,52.6,0,1,0
1443,25,Female,Basic,13.67,43,13,2,10.1,0,1,0
1444,63,Male,Standard,20.11,4,13,4,11.9,0,3,0
1445,33,Male,Standard,21.11,4,14,6,32.5,1,0,0
1446,31,Male,Standard,22.22,25,11,10,14.4,0,2,0
1447,29,Male,Basic,12.95,48,15,1,2.6,1,3,1
1448,68,Female,Premium,38.29,53,15,0,11.5,0,4,0
1449,40,Male,Basic,11.77,24,13,4,19.9,0,2,1
1450,32,Male,Basic,11.49,17,18,1,25.4,2,4,1
1451,45,Male,Basic,11.06,9,15,8,20.7,1,5,1
1452,51,Female,Standard,16.33,72,21,6,2.5,0,1,1
1453,19,Male,Premium,26.59,9,14,9,7.3,1,1,0
1454,49,Male,Standard,23.82,32,17,0,26.5,1,0,0
1455,40,Male,Premium,35.49,18,9,23,42.4,0,3,0
1456,39,Male,Basic,13.29,22,12,0,1.0,0,3,0
1457,68,Male,Standard,21.52,12,16,2,0.9,0,3,0
1458,42,Female,Standard,23.63,72,14,7,20.6,0,0,0
1459,39,Male,Standard,20.31,20,12,0,15.9,0,0,0
1460,39,Male,Basic,14.34,66,16,0,3.4,1,1,1
1461,66,Male,Standard,19.23,1,11,0,15.9,0,2,0
1462,69,Male,Standard,24.33,20,18,6,73.4,0,0,0
1463,59,Male,Premium,35.77,30,14,15,19.9,0,1,0
1464,23,Male,Standard,18.3,32,13,5,11.9,1,2,0
1465,32,Male,Basic,12.81,56,18,6,35.2,2,1,0
1466,60,Male,Standard,20.79,1,15,2,4.8,2,1,1
1467,54,Male,Basic,10.68,1,14,0,10.7,0,1,0
1468,50,Male,Premium,34.27,15,15,0,15.0,0,2,0
1469,25,Female,Standard,18.82,1,23,15,14.0,0,1,1
1470,70,Female,Basic,10.25,72,16,0,50.8,0,0,0
1471,61,Female,Premium,39.27,6,15,59,6.9,2,0,1
1472,61,Female,Standard,21.76,15,14,1,1.2,2,1,1
1473,22,Male,Basic,14.37,1,10,7,49.6,1,4,1
1474,56,Female,Standard,22.07,17,15,20,4.9,0,1,1
1475,21,Female,Basic,11.77,11,22,3,9.5,2,1,0
1476,23,Male,Premium,33.17,1,14,9,15.1,0,2,0
1477,62,Female,Premium,35.45,9,14,3,74.5,1,3,0
1478,49,Female,Premium,39.43,11,20,2,15.3,0,1,0
1479,69,Male,Standard,18.27,72,9,1,11.9,0,2,0
1480,47,Male,Standard,23.86,5,13,12,17.5,0,2,0
1481,64,Male,Premium,38.93,18,11,2,70.7,0,0,0
1482,52,Female,Basic,13.34,72,12,2,34.1,1,1,0
1483,57,Female,Standard,24.37,37,16,48,3.7,1,0,1
1484,69,Male,Standard,19.57,72,23,2,32.5,0,0,0
1485,33,Male,Basic,14.76,72,19,3,36.8,0,0,0
1486,30,Female,Standard,22.32,16,7,32,23.5,1,2,1
1487,67,Male,Premium,26.58,28,13,3,21.4,0,2,0
1488,59,Female,Premium,38.69,2,17,3,11.6,0,2,0
1489,47,Male,Basic,12.41,13,12,12,20.5,1,3,1
1490,36,Male,Basic,12.29,39,13,2,26.8,0,2,0
1491,34,Female,Basic,12.82,16,14,1,2.6,0,3,0
1492,36,Male,Premium,28.08,29,15,3,6.0,0,0,0
1493,45,Male,Basic,12.34,32,19,8,4.3,0,0,0
1494,43,Male,Standard,23.47,7,12,0,36.8,0,1,0
1495,54,Female,Basic,10.07,50,20,3,22.8,0,0,0
1496,43,Male,Standard,18.45,14,17,2,12.0,0,4,0
1497,70,Male,Basic,10.0,5,15,1,35.0,0,0,0
1498,40,Male,Premium,31.81,48,13,7,25.2,1,2,0
1499,26,Male,Basic,13.63,12,21,2,49.0,0,1,0
1500,29,Male,Standard,23.18,33,18,6,1.6,0,1,0
1501,70,Male,Basic,14.72,19,9,4,14.2,0,2,0
1502,18,Female,Standard,21.47,11,16,1,24.5,0,3,0
1503,18,Female,Premium,29.55,39,22,2,4.7,0,4,0
1504,64,Male,Basic,14.61,21,9,1,7.9,2,1,1
1505,51,Female,Premium,36.84,11,11,0,10.9,0,1,0
1506,49,Female,Standard,21.16,2,17,6,31.6,0,2,0
1507,65,Male,Basic,13.47,54,9,7,13.6,0,5,0
1508,42,Female,Standard,24.31,1,10,1,13.6,1,2,0
1509,57,Female,Basic,13.55,47,16,6,11.3,1,3,1
1510,62,Female,Standard,19.31,10,14,28,5.2,0,2,1
1511,70,Female,Premium,35.97,24,17,0,51.3,0,3,0
1512,18,Female,Basic,10.19,61,20,4,7.6,0,1,0
1513,33,Female,Standard,19.47,3,18,9,16.8,0,1,0
1514,56,Female,Premium,31.68,20,5,0,3.2,0,3,1
1515,22,Female,Premium,28.33,34,9,10,11.4,0,2,0
1516,39,Male,Standard,16.2,34,14,27,46.8,1,2,1
1517,46,Male,Premium,27.86,17,17,0,100.0,0,0,0
1518,20,Female,Standard,21.88,23,12,12,9.0,0,1,0
1519,29,Female,Basic,14.0,34,19,3,3.3,1,1,1
1520,43,Male,Premium,39.82,44,12,1,7.6,1,2,0
1521,33,Female,Standard,19.11,34,14,4,7.9,1,1,1
1522,68,Female,Standard,21.38,10,22,0,20.7,0,2,0
1523,54,Male,Standard,24.42,72,14,5,13.7,2,1,0
1524,39,Male,Premium,28.33,13,19,0,29.3,0,0,0
1525,46,Male,Premium,36.04,1,8,9,24.2,0,6,0
1526,31,Female,Standard,22.78,10,12,4,5.8,0,1,1
1527,45,Female,Basic,10.43,3,21,4,30.7,0,2,0
1528,22,Male,Standard,23.74,3,12,1,37.6,0,0,0
1529,64,Male,Standard,23.31,7,20,3,18.2,0,5,0
1530,66,Female,Basic,10.16,1,17,1,52.5,0,1,0
1531,47,Male,Premium,27.27,27,11,9,30.6,1,0,0
1532,63,Female,Standard,16.43,1,9,1,18.1,0,1,1
1533,69,Female,Basic,11.66,5,20,6,47.3,0,1,0
1534,22,Male,Basic,12.54,2,13,2,18.3,0,2,1
1535,29,Male,Basic,12.65,1,16,7,14.7,0,0,1
1536,33,Female,Premium,29.74,7,17,5,8.8,0,1,1
1537,43,Male,Basic,14.55,20,20,3,42.9,1,2,1
1538,43,Male,Basic,11.83,72,21,7,2.6,0,1,0
1539,65,Male,Standard,16.4,50,11,3,12.8,0,1,0
1540,38,Male,Basic,11.49,50,17,12,15.4,0,1,0
1541,56,Female,Basic,12.65,4,14,9,16.2,0,1,0
1542,53,Female,Basic,12.03,7,16,5,21.1,0,1,0
1543,50,Female,Standard,18.45,1,17,14,14.1,0,1,1
1544,47,Female,Standard,17.17,36,21,12,5.9,1,1,0
1545,54,Male,Basic,14.09,1,10,5,38.9,0,1,0
1546,40,Male,Standard,24.96,19,14,0,21.4,1,0,0
1547,27,Female,Premium,30.6,6,16,5,39.1,0,2,0
1548,22,Female,Basic,11.9,6,14,3,6.5,0,1,0
1549,53,Male,Basic,13.08,72,17,5,20.3,0,2,0
1550,51,Female,Basic,13.58,33,14,7,25.0,0,1,0
1551,69,Female,Standard,19.52,43,13,7,9.7,1,0,0
1552,48,Male,Premium,38.66,20,14,7,33.5,1,1,0
1553,27,Female,Basic,12.79,49,13,7,0.1,0,0,0
1554,36,Male,Standard,20.04,24,19,0,18.1,0,2,0
1555,49,Male,Basic,13.22,70,15,1,19.0,2,1,0
1556,18,Female,Standard,24.57,7,21,6,15.3,0,2,0
1557,22,Male,Premium,37.11,21,17,3,19.9,0,2,1
1558,62,Female,Basic,10.19,28,16,10,3.7,0,2,1
1559,21,Male,Standard,18.98,11,12,0,23.1,2,5,0
1560,33,Female,Basic,12.34,50,14,1,8.2,0,1,0
1561,41,Female,Standard,18.82,72,19,5,12.0,1,1,0
1562,33,Female,Basic,13.49,16,9,4,8.1,1,1,1
1563,19,Male,Premium,37.56,11,15,2,12.8,0,1,0
1564,66,Male,Basic,13.65,15,26,3,19.4,1,0,1
1565,45,Female,Premium,39.84,45,16,0,36.4,0,3,0
1566,49,Male,Basic,11.35,24,18,0,13.2,2,2,1
1567,44,Female,Standard,23.86,1,10,0,7.8,0,0,0
1568,37,Female,Basic,13.82,18,16,6,13.4,0,2,1
1569,41,Male,Premium,31.06,1,17,13,23.3,0,3,1
1570,29,Female,Basic,13.66,36,14,2,8.5,1,2,1
1571,67,Male,Basic,10.51,9,10,0,10.7,0,1,0
1572,52,Female,Standard,23.09,15,12,8,16.5,1,1,0
1573,50,Male,Basic,12.65,38,21,13,7.0,1,1,1
1574,50,Female,Basic,11.45,1,11,1,4.7,4,0,0
1575,68,Female,Premium,35.17,4,22,3,3.0,0,2,0
1576,60,Male,Premium,34.97,12,16,1,8.7,1,2,0
1577,54,Female,Basic,11.04,6,13,0,1.0,0,2,0
1578,29,Female,Premium,26.42,9,17,7,17.5,1,2,0
1579,20,Male,Standard,19.89,72,12,23,3.9,1,0,1
1580,18,Female,Basic,12.84,41,10,7,9.5,0,2,0
1581,50,Male,Standard,23.88,51,20,29,6.3,0,2,1
1582,57,Female,Standard,24.34,66,13,3,19.9,0,1,0
1583,27,Male,Premium,33.39,10,14,15,38.0,0,2,0
1584,60,Female,Basic,13.76,8,13,1,20.1,0,2,1
1585,61,Female,Standard,19.94,6,16,0,15.6,0,4,0
1586,46,Female,Basic,13.72,42,13,8,22.1,1,1,0
1587,30,Male,Basic,11.01,27,16,3,0.6,0,4,1
1588,29,Male,Basic,11.85,6,21,2,2.6,2,2,1
1589,48,Male,Premium,34.87,11,15,7,2.0,4,3,0
1590,63,Male,Premium,26.24,16,19,2,2.1,0,1,0
1591,19,Female,Premium,36.1,18,12,5,6.0,1,0,0
1592,68,Female,Standard,23.51,52,16,2,15.2,0,1,0
1593,67,Male,Basic,11.99,11,16,10,2.4,0,3,0
1594,52,Male,Basic,12.23,57,13,2,54.7,0,1,0
1595,40,Male,Basic,14.25,13,19,5,38.5,1,2,1
1596,34,Female,Basic,13.87,32,18,0,71.3,0,0,0
1597,43,Male,Premium,30.02,63,13,10,0.9,1,1,0
1598,25,Male,Standard,18.91,57,15,6,38.1,1,3,0
1599,46,Female,Basic,13.38,1,11,1,32.6,0,1,0
1600,43,Female,Basic,12.81,5,22,1,46.5,0,1,1
1601,27,Male,Basic,10.8,15,18,2,15.0,0,1,0
1602,43,Female,Standard,18.78,13,8,6,31.0,0,1,0
1603,51,Male,Premium,38.59,24,25,5,1.1,2,3,1
1604,68,Female,Standard,22.18,69,14,2,1.6,0,2,0
1605,58,Male,Premium,39.79,2,9,8,2.5,0,4,1
1606,24,Male,Standard,22.89,14,13,15,49.3,0,1,0
1607,21,Male,Basic,14.7,5,13,0,1.3,0,0,1
1608,70,Male,Basic,11.07,53,11,3,2.1,1,3,1
1609,67,Female,Premium,36.79,72,22,6,53.3,1,0,0
1610,62,Female,Premium,26.27,15,12,6,2.3,1,1,0
1611,28,Female,Basic,13.34,2,13,0,40.8,0,2,1
1612,46,Female,Standard,20.21,36,16,1,31.1,1,3,0
1613,53,Male,Standard,19.11,28,14,0,0.8,0,1,1
1614,42,Male,Standard,23.75,10,14,5,0.4,0,0,1
1615,38,Female,Premium,37.95,52,16,7,15.3,0,2,0
1616,53,Female,Standard,16.19,72,17,1,100.0,0,1,0
1617,27,Female,Standard,21.48,19,10,2,42.2,0,4,0
1618,54,Female,Basic,11.83,20,15,2,7.4,0,3,1
1619,26,Female,Basic,12.07,8,22,11,9.8,1,4,0
1620,41,Male,Basic,14.15,21,14,1,9.8,0,0,0
1621,52,Male,Basic,11.54,13,15,5,26.5,0,1,0
1622,66,Male,Standard,24.48,8,15,10,8.3,1,0,0
1623,52,Female,Standard,17.61,1,17,12,3.2,0,4,1
1624,65,Female,Basic,13.3,6,15,7,27.5,0,0,1
1625,53,Female,Premium,35.4,5,13,2,12.3,1,0,0
1626,35,Female,Basic,11.25,18,14,12,1.6,0,1,0
1627,66,Male,Basic,11.61,22,17,9,31.2,0,0,0
1628,56,Male,Basic,14.16,22,11,8,17.6,1,1,0
1629,49,Female,Basic,13.8,11,12,0,13.4,1,0,0
1630,41,Male,Basic,11.64,13,17,0,22.4,0,1,0
1631,40,Male,Standard,20.8,43,14,8,14.1,0,3,0
1632,49,Female,Standard,16.55,15,12,20,20.9,1,2,0
1633,54,Female,Premium,28.91,72,8,10,40.4,0,1,0
1634,29,Female,Basic,12.42,13,19,12,19.0,1,1,0
1635,66,Female,Basic,10.42,25,7,5,21.6,0,2,0
1636,30,Female,Basic,14.21,1,12,2,19.0,0,4,0
1637,40,Female,Standard,22.45,25,15,7,15.2,2,1,0
1638,42,Male,Basic,14.71,45,13,8,3.8,0,2,0
1639,52,Male,Premium,35.7,68,23,7,8.2,0,3,0
1640,58,Female,Standard,24.45,72,18,20,23.6,0,2,0
1641,47,Male,Standard,20.98,7,23,3,11.1,0,2,0
1642,34,Female,Standard,21.39,20,18,0,10.4,0,0,0
1643,66,Female,Basic,14.87,14,16,16,28.5,1,3,1
1644,37,Female,Basic,13.2,19,13,1,0.1,1,0,1
1645,65,Female,Basic,10.14,4,9,8,22.7,1,1,1
1646,42,Male,Standard,22.5,46,13,14,13.4,0,2,1
1647,39,Female,Basic,14.52,57,21,2,9.5,0,1,0
1648,30,Male,Basic,13.97,14,21,12,8.3,2,1,1
1649,36,Female,Premium,34.16,7,11,2,3.8,0,1,0
1650,66,Female,Basic,13.35,3,17,11,8.1,0,0,0
1651,53,Female,Premium,39.85,27,8,0,9.9,0,3,0
1652,29,Male,Premium,27.26,8,17,7,11.5,1,1,0
1653,58,Female,Basic,13.33,57,14,7,22.3,0,2,0
1654,36,Female,Basic,11.41,26,16,4,12.1,1,1,1
1655,29,Female,Basic,13.19,24,16,8,31.8,1,3,0
1656,26,Male,Standard,21.46,19,19,17,20.4,1,2,1
1657,24,Male,Standard,17.37,1,15,9,4.2,0,2,1
1658,45,Male,Premium,28.88,64,16,22,6.5,1,1,1
1659,31,Female,Premium,34.69,23,14,4,1.7,2,3,1
1660,48,Male,Standard,17.14,72,14,5,58.3,0,1,0
1661,69,Female,Basic,11.32,18,15,2,43.5,0,3,0
1662,36,Male,Basic,14.17,29,14,29,1.8,2,0,1
1663,64,Male,Premium,30.57,1,20,0,17.1,0,3,0
1664,33,Female,Basic,12.43,23,10,3,64.6,1,2,0
1665,70,Male,Basic,14.7,34,17,2,27.5,1,1,0
1666,22,Female,Standard,18.03,36,20,3,13.5,0,1,0
1667,52,Female,Standard,19.5,35,19,17,5.5,0,0,0
1668,29,Male,Premium,34.48,6,18,3,6.5,1,1,0
1669,42,Female,Standard,22.79,72,13,17,26.7,1,3,0
1670,69,Female,Basic,14.5,72,17,3,30.3,0,4,0
1671,38,Male,Premium,38.81,1,16,13,15.0,0,2,0
1672,53,Male,Basic,13.87,66,12,5,2.6,0,0,1
1673,70,Female,Basic,11.13,8,14,2,54.3,0,2,0
1674,40,Male,Standard,16.21,28,11,4,37.3,0,2,0
1675,33,Female,Basic,11.91,9,17,3,3.0,0,2,0
1676,56,Female,Standard,17.26,72,16,2,1.2,0,1,1
1677,62,Male,Basic,13.54,2,15,2,15.4,0,0,0
1678,70,Male,Standard,21.94,16,11,1,6.7,2,2,0
1679,59,Male,Basic,10.21,13,20,2,6.7,1,0,1
1680,56,Male,Premium,37.7,9,14,6,1.8,1,1,1
1681,31,Female,Premium,29.47,24,17,3,61.3,0,1,0
1682,48,Female,Basic,12.15,3,14,8,35.5,1,1,1
1683,22,Male,Basic,13.33,30,18,30,2.4,0,1,1
1684,52,Male,Basic,12.14,72,21,3,41.8,1,4,0
1685,40,Female,Basic,12.2,39,9,4,23.0,0,2,0
1686,46,Female,Premium,26.91,47,13,1,7.9,0,2,0
1687,60,Female,Standard,19.6,10,18,3,41.0,0,3,0
1688,28,Female,Basic,13.81,9,15,9,18.2,0,0,0
1689,35,Male,Basic,14.57,17,15,1,37.8,3,4,0
1690,64,Female,Basic,12.06,1,22,1,12.7,0,1,0
1691,29,Female,Standard,19.8,69,19,3,13.9,0,4,0
1692,26,Male,Basic,13.5,3,12,11,6.9,0,0,1
1693,27,Female,Premium,39.19,55,21,6,9.8,0,2,0
1694,61,Female,Premium,29.73,2,14,22,16.8,0,2,1
1695,34,Male,Basic,12.19,41,26,16,58.8,0,1,0
1696,55,Male,Standard,23.15,3,11,1,18.3,0,0,1
1697,24,Male,Premium,34.53,1,15,0,3.2,0,0,0
1698,63,Female,Standard,16.99,30,10,3,0.1,0,3,0
1699,30,Female,Basic,13.13,7,14,5,38.1,1,0,0
1700,57,Male,Basic,10.92,30,16,5,9.1,1,1,1
1701,59,Male,Premium,33.13,19,12,1,7.6,1,1,0
1702,26,Female,Standard,20.75,2,12,0,32.3,0,1,0
1703,67,Male,Standard,23.88,64,16,0,58.1,0,1,0
1704,44,Male,Premium,32.46,14,15,13,27.6,2,1,1
1705,19,Male,Premium,29.9,31,17,20,3.8,0,2,1
1706,22,Female,Premium,29.22,16,15,0,9.9,0,0,0
1707,46,Female,Basic,14.36,22,23,1,28.5,0,1,0
1708,54,Female,Standard,17.53,8,9,0,47.5,1,1,0
1709,55,Female,Standard,19.82,5,16,14,100.0,0,3,1
1710,36,Female,Premium,28.61,18,13,22,14.3,0,4,0
1711,25,Female,Standard,22.95,13,15,2,34.6,0,2,0
1712,65,Male,Basic,12.36,11,12,2,1.0,0,4,0
1713,62,Female,Premium,30.91,26,21,3,6.7,0,1,0
1714,18,Female,Standard,19.24,28,20,4,9.3,0,1,0
1715,39,Male,Basic,14.25,1,14,8,74.2,1,0,0
1716,69,Female,Standard,20.97,9,12,4,0.1,0,0,0
1717,34,Female,Basic,13.58,12,18,21,7.4,1,1,1
1718,24,Male,Basic,14.48,2,14,0,53.3,0,0,0
1719,42,Male,Basic,14.5,6,16,11,7.3,0,1,0
1720,62,Male,Standard,18.95,1,23,2,5.1,0,2,1
1721,21,Female,Standard,24.56,72,26,3,26.2,0,2,0
1722,53,Male,Standard,16.21,32,17,8,27.4,0,1,0
1723,23,Female,Standard,19.38,2,16,18,12.8,0,2,1
1724,48,Female,Premium,38.53,1,13,8,58.7,1,3,0
1725,36,Female,Basic,11.36,30,14,10,4.5,2,2,1
1726,61,Female,Basic,11.36,13,11,9,48.9,1,0,1
1727,56,Male,Premium,30.23,37,14,2,28.2,0,6,1
1728,44,Male,Basic,13.05,61,21,9,9.2,1,2,0
1729,27,Female,Premium,32.13,21,18,10,32.9,0,1,0
1730,43,Male,Premium,36.16,4,17,5,2.9,0,0,1
1731,36,Female,Standard,24.04,36,13,5,2.8,0,0,0
1732,56,Female,Premium,35.43,72,9,9,53.2,0,3,0
1733,20,Female,Basic,11.01,20,20,11,2.0,0,1,0
1734,62,Male,Basic,14.65,27,16,2,0.1,1,1,0
1735,30,Female,Standard,18.37,9,18,11,9.9,1,1,0
1736,67,Female,Basic,10.74,11,13,11,2.2,0,1,0
1737,45,Male,Premium,27.25,31,19,1,39.8,0,1,0
1738,37,Male,Basic,12.81,63,20,8,51.2,2,0,1
1739,45,Male,Standard,17.01,23,19,1,13.2,0,1,0
1740,25,Male,Standard,17.24,37,18,0,11.1,1,4,0
1741,58,Female,Standard,18.69,4,9,5,15.5,0,3,0
1742,56,Male,Basic,11.4,5,14,16,5.1,0,5,1
1743,18,Female,Basic,13.01,18,8,0,7.1,1,5,0
1744,20,Male,Premium,37.42,4,18,12,2.1,0,0,0
1745,30,Male,Basic,13.8,24,18,4,11.8,0,2,0
1746,45,Male,Premium,29.66,8,16,13,18.9,1,1,0
1747,66,Male,Standard,18.2,37,18,12,53.2,2,2,0
1748,42,Male,Premium,39.51,39,11,14,26.9,0,3,1
1749,50,Male,Standard,16.06,14,14,10,25.7,1,2,1
1750,55,Female,Basic,14.39,4,14,12,7.4,0,3,1
1751,70,Male,Standard,17.79,24,14,1,43.8,2,1,1
1752,23,Male,Premium,39.25,72,15,2,58.7,0,0,0
1753,61,Male,Standard,19.07,23,18,1,53.8,0,0,0
1754,62,Male,Premium,32.15,1,16,9,0.8,2,0,1
1755,49,Female,Standard,22.35,1,14,1,18.5,1,1,1
1756,62,Male,Basic,12.93,9,15,1,20.6,0,3,0
1757,64,Male,Basic,11.58,5,18,14,7.0,1,1,0
1758,38,Male,Premium,33.74,40,18,8,97.6,1,1,0
1759,33,Male,Basic,13.64,44,14,14,6.9,1,1,0
1760,38,Female,Premium,26.58,7,17,1,4.9,0,4,0
1761,28,Male,Premium,26.15,9,13,3,13.2,0,4,0
1762,54,Female,Basic,12.28,6,17,2,7.8,1,1,1
1763,53,Male,Basic,10.65,57,15,0,51.5,1,0,0
1764,52,Female,Standard,21.97,16,18,2,11.6,1,2,0
1765,36,Female,Basic,11.06,25,18,3,10.6,0,2,0
1766,37,Male,Premium,32.05,12,17,0,19.7,0,3,0
1767,35,Male,Standard,17.77,23,14,5,1.7,0,1,0
1768,64,Female,Standard,20.93,11,11,3,28.3,1,3,1
1769,58,Female,Premium,27.61,9,19,0,29.3,0,0,0
1770,66,Male,Basic,10.11,24,16,8,12.9,1,2,0
1771,31,Female,Standard,16.45,21,18,9,62.3,0,2,0
1772,32,Female,Basic,14.76,8,11,12,17.3,0,1,0
1773,48,Female,Basic,10.7,3,17,4,23.8,0,2,0
1774,18,Male,Standard,22.37,11,12,24,51.6,2,2,0
1775,70,Female,Premium,26.94,12,10,17,22.0,0,1,0
1776,20,Female,Basic,10.53,23,12,5,11.3,1,2,0
1777,33,Female,Standard,20.57,59,23,4,0.5,0,0,0
1778,40,Male,Standard,20.17,1,9,0,26.1,0,0,0
1779,28,Male,Basic,14.75,6,15,8,67.0,1,2,0
1780,29,Female,Basic,14.71,5,13,5,12.7,1,1,1
1781,27,Male,Premium,36.9,16,22,19,8.3,1,1,0
1782,49,Female,Standard,21.41,13,14,6,14.6,1,1,0
1783,33,Male,Standard,20.08,31,10,34,26.1,0,1,1
1784,25,Male,Standard,19.2,6,10,13,0.0,2,2,1
1785,55,Female,Basic,14.73,21,16,21,43.6,0,1,0
1786,29,Male,Standard,21.42,51,11,2,43.5,1,0,0
1787,41,Male,Standard,21.2,57,14,1,15.6,2,0,0
1788,45,Male,Standard,18.08,72,15,11,2.6,0,1,1
1789,70,Female,Basic,10.22,35,8,10,22.3,1,1,1
1790,25,Male,Basic,14.72,56,13,1,3.0,0,0,0
1791,45,Male,Basic,11.56,6,15,10,14.2,0,2,1
1792,53,Female,Premium,32.19,5,11,6,2.0,0,2,1
1793,43,Male,Standard,17.02,1,20,0,17.8,0,3,0
1794,25,Male,Standard,23.52,29,18,4,7.7,0,2,0
1795,67,Male,Basic,10.13,66,16,18,35.6,0,2,1
1796,45,Male,Basic,14.16,4,15,4,32.2,0,2,1
1797,45,Male,Standard,17.25,24,12,10,100.0,0,4,0
1798,54,Female,Standard,23.97,32,12,0,6.0,0,1,0
1799,58,Female,Standard,22.56,63,21,9,1.3,1,4,1
1800,53,Male,Basic,10.81,24,11,20,11.7,1,0,1
1801,44,Male,Standard,21.08,72,15,4,1.7,0,3,0
1802,34,Male,Basic,11.55,10,20,2,3.9,0,2,1
1803,26,Female,Basic,10.88,10,21,7,18.2,1,2,0
1804,50,Female,Standard,23.72,18,22,17,17.9,0,2,1
1805,70,Male,Basic,12.01,11,22,1,0.9,0,2,0
1806,37,Male,Basic,11.98,1,14,3,11.7,0,1,0
1807,30,Female,Standard,17.52,31,13,1,15.1,0,1,0
1808,45,Male,Standard,19.44,33,12,4,6.2,0,0,1
1809,65,Female,Premium,38.19,32,15,5,41.1,0,2,0
1810,46,Female,Standard,19.26,10,21,20,3.5,2,1,1
1811,30,Male,Basic,14.75,17,8,3,5.9,0,1,0
1812,63,Female,Basic,14.72,10,12,5,3.4,1,2,1
1813,52,Male,Premium,28.02,1,14,15,2.5,0,0,1
1814,23,Male,Standard,17.59,19,16,2,42.2,2,3,0
1815,35,Male,Standard,23.75,3,13,7,6.5,0,3,1
1816,68,Male,Basic,11.95,2,19,9,25.6,0,0,0
1817,22,Male,Standard,16.03,33,8,2,11.2,0,2,0
1818,64,Male,Basic,11.36,1,10,1,20.2,0,1,1
1819,42,Female,Standard,21.37,72,10,4,52.7,0,0,0
1820,19,Female,Premium,37.18,17,11,3,37.2,0,1,0
1821,27,Female,Premium,27.86,72,11,2,1.4,0,1,0
1822,47,Female,Standard,16.98,1,20,25,37.3,0,1,0
1823,67,Male,Standard,24.29,21,9,4,12.0,3,1,1
1824,62,Female,Premium,36.51,10,16,13,8.6,0,1,0
1825,22,Female,Standard,21.3,44,14,1,22.3,1,2,0
1826,50,Female,Basic,13.84,10,12,19,60.0,0,1,0
1827,18,Male,Standard,19.85,7,13,11,2.0,0,1,1
1828,35,Female,Basic,13.78,46,21,11,29.2,1,5,0
1829,49,Male,Standard,19.34,11,17,3,4.6,0,1,0
1830,64,Female,Standard,18.19,1,32,4,9.6,0,0,0
1831,66,Male,Standard,22.55,11,17,6,41.4,0,3,0
1832,28,Male,Basic,12.09,25,15,10,15.8,1,1,1
1833,38,Female,Basic,14.9,7,14,13,1.4,1,1,1
1834,43,Male,Standard,19.14,13,14,0,14.2,1,0,0
1835,42,Male,Premium,38.89,1,13,16,31.2,0,1,0
1836,39,Female,Standard,24.39,21,21,19,15.1,3,1,0
1837,44,Female,Basic,11.2,33,14,6,3.7,0,4,1
1838,66,Female,Premium,37.17,12,17,1,11.8,0,0,0
1839,30,Male,Premium,32.05,13,9,11,51.6,0,0,0
1840,50,Male,Basic,14.58,2,10,5,21.5,0,2,0
1841,51,Male,Basic,12.24,5,12,11,26.2,0,3,0
1842,58,Female,Standard,22.69,4,24,11,30.8,1,3,0
1843,52,Male,Premium,32.53,15,22,0,1.9,1,1,0
1844,18,Male,Premium,29.18,18,18,6,17.4,0,2,0
1845,38,Male,Premium,28.78,71,13,4,9.4,1,0,0
1846,65,Male,Standard,19.82,1,21,20,3.0,4,0,1
1847,23,Male,Standard,22.79,21,12,2,4.5,0,3,0
1848,45,Male,Basic,13.02,17,19,1,30.4,0,0,0
1849,34,Male,Basic,13.43,17,15,15,3.5,0,1,0
1850,22,Female,Standard,18.53,49,12,1,7.5,2,0,0
1851,48,Female,Standard,20.32,5,19,8,6.7,0,3,0
1852,22,Female,Standard,16.39,1,10,2,1.0,0,0,1
1853,55,Male,Standard,23.35,26,15,5,12.4,0,1,0
1854,20,Male,Basic,14.94,10,17,6,29.0,0,2,0
1855,70,Female,Standard,19.65,1,10,3,0.4,1,2,0
1856,40,Male,Basic,10.04,6,21,25,2.4,0,2,1
1857,54,Female,Standard,17.52,8,17,0,25.5,0,0,0
1858,70,Male,Premium,35.13,23,18,3,18.0,1,2,1
1859,54,Male,Standard,21.5,4,23,3,25.1,1,0,0
1860,27,Female,Premium,37.02,12,20,6,5.2,0,2,0
1861,27,Female,Basic,11.26,15,14,3,32.6,1,3,0
1862,36,Female,Standard,22.86,14,17,0,13.1,0,0,0
1863,34,Female,Basic,13.43,72,18,20,18.8,1,0,1
1864,38,Female,Standard,18.9,1,11,3,1.9,0,3,0
1865,31,Male,Premium,33.63,72,20,2,4.6,0,1,0
1866,26,Male,Standard,17.32,20,12,4,29.7,0,1,0
1867,63,Male,Premium,32.33,38,11,1,5.1,1,1,0
1868,18,Female,Basic,14.4,13,16,0,1.9,1,0,0
